"MEAN OF STE","MEAN OF ZC","VARIANCE OF STE","VARIANCE OF ZC","Q(STE) AT 25%","Q(STE) AT 50%","Q(STE) AT 75%","Q(STE) AT 100%","Q(ZC) AT 25%","Q(ZC) AT 50%","Q(ZC) AT 75%","Q(ZC) AT 100%","LABEL"
"33.571096250419","102.27272727273","1825.5243116131","475.04016913319","0.75957417808119","2.3469183696152","33.083156690205","68.975808763239","83.9","91","104.5","128","2"
"37.603597977627","101.22727272727","2361.7742399548","515.66807610994","0.86694237600862","4.5498111435126","32.265019606451","71.386703833047","78.3","96.2","108.7","125.9","2"
"45.924041678625","91.272727272727","3371.6946808636","307.64482029598","0.81569454377396","6.2408534710053","38.324793618245","88.028231935785","76","85","99.9","108.1","2"
"41.237694087836","103.79545454546","2821.9220973077","452.67811839324","0.86174671029149","3.5221623007139","26.774424530042","86.156149113623","85.3","97.3","110.7","125","2"
"35.112085459407","100.5","1835.6912398241","402.30232558139","0.68213788548008","2.9943314319287","29.42939406831","74.90020577936","82.9","91.1","99.9","121.1","2"
"26.923401242364","106.90909090909","1342.2582368715","1219.7124735729","0.85278478693645","5.6145452360396","17.690318948587","51.632691478425","80.3","88.2","107.9","126.2","2"
"55.907660573202","82.296296296296","4100.2724110524","499.90883190883","2.4397090110967","18.159638442798","44.049503624469","103.77212340023","68","75.1","87.6","103.2","3"
"42.95754860739","73.793103448276","3217.6343293695","519.95566502463","1.9644139349163","14.974669173148","20.71454849162","102.196538192","49.2","63.3","80.9","94.7","3"
"41.975079208358","82.133333333333","3322.2265757997","529.77471264368","2.0938632618987","8.5304237063506","34.634859475633","73.436447324033","66.5","74","88","101.5","3"
"70.374760258136","79.967741935484","5075.155096027","508.16559139785","3.0154633994696","34.828665760872","63.391905314878","150.98127764041","54","77.9","84","98","3"
"66.509309076085","78.40625","7654.2089729021","526.63608870968","0.87902736106407","15.418118426168","46.702062521257","162.09530197992","52.9","72","86","96.2","3"
"59.955982639494","79.125","5012.8974622733","403.40322580645","1.3330721385625","18.049771415808","41.434485030089","121.71376600158","56.2","82","87.7","97.1","3"
"43.626175578007","79.939393939394","2913.9748263113","468.68371212121","1.1297561476865","12.452659960115","31.616071815711","71.146018989562","63.2","74.7","86","101.7","3"
