MEAN OF STE,MEAN OF ZC,VARIANCE OF STE,VARIANCE OF ZC,Q(STE) AT 25%,Q(STE) AT 50%,Q(STE) AT 75%,Q(STE) AT 100%,Q(ZC) AT 25%,Q(ZC) AT 50%,Q(ZC) AT 75%,Q(ZC) AT 100%,LABEL
62.47936477,98.575,4195.039626,599.8916667,3.097966618,18.11513227,62.02640255,129.4387243,70,93.5,107,115.5,8
67.11679849,99.025,4249.758839,828.1788462,4.177750688,25.13904354,82.72086066,135.8594048,70,88,106,115.5,8
66.51260828,98.4,4432.781919,583.5282051,3.097966618,18.18228836,78.17472789,133.8361427,70,91.5,106.5,120,8
61.22138997,98.225,4207.10478,660.1788462,3.435015452,16.99946479,57.94289125,126.4489581,70,90,106,113.5,8
61.43897329,98.625,4538.75951,742.1378205,3.097966618,14.80648411,55.81299704,147.4649915,70,87.5,106,118,8
51.58972926,96.175,6647.014774,2187.276282,2.950459986,6.188936864,15.88722342,83.46269665,67,71,81,131,9
45.67102156,98.075,4769.547185,2076.327564,2.74755487,6.7586935,18.06443987,93.25211805,64.5,73.5,85.5,132.5,9
60.26990439,107.2,7656.974701,2327.241026,2.360419089,6.188936864,30.04336601,97.59713132,67,75,110,166,9
48.55031045,100.225,5655.564446,1944.896795,2.808387687,4.898918611,15.2678989,92.50826994,66,74,94,150,9
54.47754516,90.875,5902.350307,1103.086538,2.327557977,8.33068035,31.44492764,91.7488866,67.5,74,81.5,122.5,9
62.81343618,90.95,8378.21581,963.4333333,3.399549176,7.488067311,26.72559094,136.9957538,67,74,89.5,112,9
65.59921923,93.5,9131.576362,1569.846154,2.429642854,6.188936864,29.70007121,124.3945205,64.5,74.5,84.5,121,9
61.61506824,96.725,8990.223252,2173.076282,3.958543062,6.188936864,18.0273663,147.0735767,68.5,74.5,82.5,114,9
68.72457089,88.6,9185.940898,1281.733333,2.238537718,9.910532217,44.36460818,118.2426269,64.5,71,78.5,120.5,9
59.11312218,86.45,8160.215001,1265.228205,2.260759777,8.130760862,20.7267611,107.3590571,61,69.5,74.5,121.5,9
45.93306846,97.1,4886.651081,1968.912821,3.049019955,8.254956498,23.19736668,77.44691423,64.5,71,83,136,9
44.10906032,98.675,3651.972276,2359.712179,3.049019955,8.254956498,23.44179597,91.47969299,64.5,71,83,136.5,9
45.07442727,94.375,4478.874185,1951.112179,2.836384478,8.254956498,20.47522673,82.93292865,63.5,71,81,132.5,9
40.68204872,117.4,3209.1662,4913.117949,3.817122341,8.254956498,23.44179597,82.48863618,65.5,71.5,90.5,195.5,9
46.46813057,94.175,4406.231542,1896.712179,3.049019955,9.272023179,24.18669826,79.41117386,63.5,71,80.5,131.5,9
43.78564699,111.175,4370.022575,3659.789103,3.396574859,7.583649072,22.97510307,72.00481282,65.5,71.5,93,168,9
46.11524092,96.575,3533.999285,1728.148077,3.685578193,9.272023179,27.99372173,93.38287334,65.5,71,90,141,9
62.32473665,93.275,9271.748494,1515.178846,4.419989449,10.70422887,23.44179597,125.7644256,64.5,71,80.5,138.5,9
64.94779811,91.75,10456.43246,1451.320513,5.435088614,12.83698323,31.31677422,102.7638163,64.5,71,79.5,129,9
41.39125719,103.175,2897.993185,2515.532692,3.295567768,9.272023179,27.40584306,85.79842434,65.5,71.5,93,145,9
61.02511556,83.825,7364.871279,875.8916667,5.435088614,13.83135303,36.27850717,105.1508307,65.5,71,77.5,94,9
49.13747594,85.425,3241.206343,911.5839744,5.435088614,12.83698323,36.27850717,104.0308113,65.5,71,78,97.5,9
53.52670906,82.1,5245.557689,931.1692308,5.435088614,12.83698323,36.26226008,85.62986814,63.5,68.5,74.5,93,9
56.20208282,80.8,5500.344439,962.9333333,5.435088614,13.85780413,36.27850717,103.7127612,60,68.5,74.5,93,9
57.31906527,80.225,4579.357637,960.4865385,5.435088614,15.64969102,46.84253619,115.8724713,60,68.5,74,90,9
57.56896212,80.1,4585.028655,970.3487179,5.435088614,15.64969102,43.00797787,121.6032047,60,68.5,73,93,9
55.98989516,81.775,4743.979105,926.7429487,5.435088614,14.85501937,37.78194204,115.8724713,61.5,70.5,76.5,93,9
60.38336224,83.375,5721.327242,884.4967949,5.435088614,15.64969102,36.27850717,130.8744456,65.5,71,75,93,9
58.50710464,83.5,5150.15133,900.4102564,5.435088614,15.64969102,40.3631378,115.8724713,65,70.5,76.5,94,9
50.3368418,85.825,3518.851628,892.0455128,5.435088614,15.64969102,37.09469597,96.18530256,65.5,71,79.5,98,9
48.59835839,93.65,1874.07683,1467.874359,6.954370788,16.94442284,57.80217924,94.05977188,67.5,69.5,92,120,9
43.34123546,87.65,1808.416883,1223.002564,6.188936864,11.81217588,46.03130026,84.70180977,63.5,68,79.5,110,9
39.91153198,94.825,1573.218339,1684.148077,4.494151316,15.59255667,39.73737289,85.52567008,66,69.5,88,117,9
45.81399037,92.475,1861.888353,1530.204487,6.087734456,13.75800871,53.78375138,83.41485057,62,70,90.5,119,9
45.9805827,99.075,1934.580366,1713.096795,3.686264203,20.71950813,50.56885869,82.68501863,66,70,102.5,123,9
52.01127588,85.225,2178.184509,801.6147436,7.101815797,21.23867831,65.54354634,94.82549206,66,69,81.5,102,9
39.69021253,93.9,1476.177972,1217.989744,5.128122441,13.22046026,40.20087285,83.92982247,68,74,92,128,9
42.98202035,88.6,1986.067868,962.5538462,5.87789113,16.06914235,42.07655782,81.76900265,65,69,92.5,111.5,9
45.34179306,89.325,1981.67222,921.199359,5.308872463,16.54570249,47.84254325,84.31740921,65.5,69,91,113,9
39.48997459,83.3,1293.344831,808.1128205,5.8260146,14.0059155,46.59256972,79.99879594,66,70.5,76,92.5,9
35.19020311,75.875,2622.062842,125.1891026,4.504865147,7.299230377,19.76687346,56.66746696,66,71,81.5,87,9
37.27754268,81.6,3520.631631,242.3487179,4.669955426,8.534080381,16.65405269,53.66708825,67,77.5,85.5,98,9
32.44585058,80.775,1973.699591,212.3326923,4.664942421,8.137409622,16.74643362,53.66708825,67,76.5,87.5,93,9
35.56250992,80.4,2580.58242,293.8358974,6.188936864,9.003338848,21.0221184,61.55634636,66,70.5,85,96,9
37.22766038,80.725,3649.361656,232.8711538,5.253716096,8.62823554,19.52048095,53.66708825,67,77.5,82.5,94,9
32.15385849,84.65,1854.294143,294.1307692,3.895316943,7.340674023,15.49080536,69.58751015,67,80.5,93.5,101,9
32.3372414,80.9,2142.789401,257.7846154,5.287429863,8.661747071,20.14604138,50.72632865,67,76.5,83.5,93.5,9
35.77019281,77.475,3366.613132,167.5891026,4.897207335,8.101786911,17.92814337,49.64909884,64.5,73,83,89,9
38.66897355,79.5,3134.851123,210.5641026,5.634634605,10.26857855,18.98342787,55.50616496,67,74.5,81.5,93,9
31.88010211,80.425,2711.289773,232.6608974,4.366518471,7.298798948,11.43439756,48.67898908,67,73,86,93.5,9
82.12982214,101.4166667,13113.64162,162.4469697,1.821654676,23.44650942,45.04297566,200.2403144,91.9,95,100.9,112.4,10
66.09664627,102.0769231,4360.53429,503.5769231,3.720942261,38.65155015,60.98805968,158.7110666,87,93.1,101.3,121.2,10
66.33928174,107.5714286,9516.460512,492.7252747,1.181401499,7.982674852,23.31337341,171.6859554,93.6,97,105.2,118.1,10
65.60991163,115.0714286,7754.528756,855.6098901,1.248117677,13.72144485,46.33504527,159.7452125,96.3,103.1,109.9,125.7,10
31.23140391,103.7857143,2350.54054,645.8736264,1.248117677,4.118348019,10.90140842,59.49551666,88,95.3,108.6,118,10
83.93506623,99.92857143,14170.5748,243.1483516,1.380963833,13.61923113,42.33139655,164.4627472,89.3,92.1,95,112.2,10
45.34142668,105.1428571,3696.469001,1642.901099,1.281044731,4.332669962,26.04889456,110.525633,84.3,87,92.4,127.6,10
78.82824266,104.9285714,13608.11529,496.2252747,1.965256629,15.07326969,29.46258329,157.275791,90.3,93,95.8,124.3,10
50.44247724,104.7142857,3206.624004,552.8351648,1.892283754,16.49527087,53.87944543,83.37793705,92.3,94.3,99.9,108.9,10
49.73290046,95.5,4825.191198,436.7307692,2.00587862,11.31620224,25.29183146,96.3842922,83.3,92.1,95.8,104.6,10
